<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
AAPL,0,20160126,093326,98.960000000,183
AAPL,0,20160126,093327,98.990000000,100
AAPL,0,20160126,093327,99.000000000,100
AAPL,0,20160126,093327,99.000000000,300
AAPL,0,20160126,093327,98.960000000,100
AAPL,0,20160126,093327,98.950000000,100
AAPL,0,20160126,093327,98.960000000,100
AAPL,0,20160126,093328,98.920000000,100
AAPL,0,20160126,093328,98.910000000,100
AAPL,0,20160126,093328,98.910000000,100
AAPL,0,20160126,093328,98.900000000,100
AAPL,0,20160126,093328,98.900000000,100
AAPL,0,20160126,093328,98.900000000,100
AAPL,0,20160126,093328,98.900000000,100
AAPL,0,20160126,093328,98.900000000,100
AAPL,0,20160126,093328,98.900000000,100
AAPL,0,20160126,093328,98.900000000,100
AAPL,0,20160126,093328,98.900000000,100
AAPL,0,20160126,093328,98.900000000,100
AAPL,0,20160126,093328,98.900000000,100
AAPL,0,20160126,093331,98.890000000,100
AAPL,0,20160126,093331,98.890000000,100
AAPL,0,20160126,093333,98.850000000,100
AAPL,0,20160126,093333,98.870000000,100
AAPL,0,20160126,093334,98.870000000,100
AAPL,0,20160126,093335,98.880000000,100
AAPL,0,20160126,093335,98.880000000,100
AAPL,0,20160126,093335,98.880000000,100
AAPL,0,20160126,093335,98.880000000,100
AAPL,0,20160126,093335,98.840000000,100
AAPL,0,20160126,093335,98.840000000,100
AAPL,0,20160126,093335,98.830000000,500
AAPL,0,20160126,093336,98.870000000,100
AAPL,0,20160126,093337,98.840000000,100
AAPL,0,20160126,093338,98.830000000,100
AAPL,0,20160126,093338,98.830000000,100
AAPL,0,20160126,093339,98.830000000,200
AAPL,0,20160126,093339,98.830000000,100
AAPL,0,20160126,093339,98.820000000,100
AAPL,0,20160126,093339,98.820000000,100
AAPL,0,20160126,093339,98.820000000,200
AAPL,0,20160126,093340,98.800000000,100
AAPL,0,20160126,093340,98.810000000,100
AAPL,0,20160126,093340,98.780000000,100
AAPL,0,20160126,093340,98.780000000,100
AAPL,0,20160126,093341,98.830000000,100
AAPL,0,20160126,093341,98.850000000,100
AAPL,0,20160126,093341,98.820000000,100
AAPL,0,20160126,093341,98.780000000,100
AAPL,0,20160126,093341,98.810000000,100
AAPL,0,20160126,093341,98.810000000,100
AAPL,0,20160126,093342,98.810000000,100
AAPL,0,20160126,093342,98.760000000,200
AAPL,0,20160126,093342,98.760000000,100
AAPL,0,20160126,093343,98.760000000,100
AAPL,0,20160126,093343,98.760000000,431
AAPL,0,20160126,093343,98.760000000,100
AAPL,0,20160126,093343,98.760000000,200
AAPL,0,20160126,093343,98.740000000,100
AAPL,0,20160126,093343,98.720000000,100
AAPL,0,20160126,093343,98.720000000,100
AAPL,0,20160126,093343,98.690000000,100
AAPL,0,20160126,093343,98.690000000,100
AAPL,0,20160126,093343,98.690000000,100
AAPL,0,20160126,093345,98.710000000,100
AAPL,0,20160126,093345,98.710000000,100
AAPL,0,20160126,093345,98.700000000,100
AAPL,0,20160126,093345,98.700000000,200
AAPL,0,20160126,093346,98.730000000,100
AAPL,0,20160126,093346,98.750000000,250
AAPL,0,20160126,093346,98.790000000,100
AAPL,0,20160126,093346,98.800000000,100
AAPL,0,20160126,093347,98.760000000,100
AAPL,0,20160126,093348,98.780000000,100
AAPL,0,20160126,093348,98.790000000,100
AAPL,0,20160126,093348,98.730000000,100
